0,"On YouTube and Hulu, Viewers Settle In for Longer Videos"
1,This Might Be The Most Sexist Real Estate Ad Ever
0,SpaceX Dragon spacecraft launches for the first time
0,Zimbabwean police arrest two opposition figures
1,How Fall Are You
0,Boeing Employees Among Dead in Turkish Air Crash
1,"The Women Of ""The Office"" Re-Created A Throwback Photo And The Emotions Are Real"
1,Can You Tell Which Lifetime Movie Titles Are Real
1,"This Woman Owns A T-Shirt With The Entire Script To ""Bee Movie"" On It And People Are Losing Their Minds"
0,Wikinews visits the 2008 Reno Air Races
0,Democrat staffers obtained Maryland lt. governor's credit report illegally
0,23 Australians arrested in global child porn network
0,Candidacy for Unesco by Egyptian Is Faltering
1,How Well Do You Remember The '00s Disney Holiday Specials
1,39 Really Quite Unexpected Tweets From Larry King In 2015
0,Publishers seek injunction against Google Print
1,How Much Do You Actually Know About Vegetarian Food
0,"Work begins on ""Lisbon Treaty"""
1,This New Dad And His Baby Put Our Snapchats To Shame
0,"Wikinews holds a follow-up interview with Max Riekse, Constitution Party candidate for the 2008 U.S. presidential election"
1,"These Lego ""Star Wars"" Photographs Are Incredible"
0,"Shares Fall, and Dollar Hits Low Against Euro"
1,"Rey's Bread In ""The Force Awakens"" Took Three Months To Make"
1,"Chance The Rapper's ""SNL"" Performance Will Give You Chills"
0,European Aircraft Industry Seeks More Backing From Government
1,How Trash Are You On A Scale Of 1-10
1,How Good Are Your Table Manners
0,Co-creator of Berenstain Bears dies at 82
1,These Cute Handbags Are Designed To Hide The Smell Of Your Weed
0,"Canadian Liberals show strong lead, says poll"
0,"For Some Cyclists, Fallout From Bans Lingers"
1,19 Bizarre Inventions That Should Probably Stay In 2015
0,Obama Pledges Attention to Flooding
0,Google announces new operating system
1,Gina Rodriguez Is The Cutest And Brought Her Dad To The Golden Globes
0,Yanks Win as Mets Drop the Ball (Literally)
0,Seven civilians killed in Afghan police mistake
0,Murray and Federer Advance to Second Round of Australian Open
0,"Argentina score in extra-time; beat Mexico, get to quarter-finals"
1,17 Towns In Canada You Won't Believe Actually Exist
0,Taiwanese hold rally against government
0,Two rockets hit southern Beirut
0,Shuttle Lifts Off for Trip to Telescope
1,21 Pumpkin Recipes To Get You In The Fall Spirit
1,What Does Your Crayola Colour Name Say About You
1,17 Bold AF Hidden Hair Colors You Can Actually Wear To Work
1,26 Genius Tips For Keeping Your Shit Together In College
0,One Benefit of Co-op Education: Likelihood of a Job
0,Wikinews interviews U.S. Constitution Party presidential candidate Max Riekse
0,Nine dead in shooting rampage at Connecticut beer warehouse
1,Oh My God There's A Drake Coloring Book
1,"For Anyone Who Had A Crush On Sheik From ""Zelda"""
1,This Comic Sums Up The Terrors Of Public Speaking
1,The Dress Is Now Officially A Sexy Halloween Costume
1,Can You Make It Through 10 Rounds Of These Random Questions
1,Matthew McConaughey Has Reached Peak Hot Dad Mode
0,Scottish Radio Holdings set to buy Highland Radio for €7m
1,Instagram Star Reveals The Truth Behind Her Photos
0,"Fear and loathing on the campaign trail, June 2008"
0,38 killed in attack on Afghan bank
1,Here's A 3-Ingredient Cheese Dip You Can Make In Minutes
0,Microsoft sales go higher than expected in last quarter
1,These M&M Treats Will Change Your Life
1,Iggy Azalea Tried To Clap Back Against T.I. On Twitter
0,Judge rules against student blogger's First Amendment claim
0,Calvin Murphy acquitted of molestation charges
0,Prince Laurent of Belgium testifies in marine fraud case
1,Are You More Of A Broadway Stage Musical Or Movie Musical
0,Martin Holds Off Gordon To Win the LifeLock.com 400
0,"Over 100 Shiite rebels killed in Yemen, government says"
0,Dow plunges as oil prices break records
0,Alleged 9-11 conspirators withdraw offer of guilty pleas
1,18 Of The Most Powerful Science Photos From This Month
1,How Well Do You Remember These Game Boy Games
0,Stimulus Plan Encounters Stiff Resistance in Senate
0,Jeter Sits Out Against Blue Jays
0,Agreement on Ship Recycling Wins Wide Support
0,Several police officers killed in suicide bombing in Afghanistan
0,"Iraq Arrests 2 Sunni Leaders, Raising Fears of Violence"
0,Oldest duck in UK dies at age 22
0,Far-Right Israeli May Be Next Foreign Minister
0,A Good Day Spoiled by Indians and Bad Relief Pitching at New Yankee Stadium
0,Higher Forecast for Demand Pushes Up Oil Prices
1,17 Totally Delectable Butters You Need To Be Slathering All Over Your Body Right Now
1,18 Confessions About Proposals That Will Make You Glad You're Single
0,"Apple launches new, faster iPhone"
0,Former Australian PM attacks parliament on apology to the Stolen Generations
1,"This Indian Classical Version Of The ""Harry Potter"" Soundtrack Will Blow Your Goddamn Mind"
1,11 Things Gingers Really Want Non-Gingers To Know
1,Are You Meeting Your #squadgoals
1,Can You Name The Iconic '90s Music Video From A Single Screencap
1,This Boy's Reaction To Meeting His Hero Is Amazing
0,Mickelson Has No Time to Dwell on a Tough Loss
1,Are You Miss Colombia Or Miss Philippines
0,Chris Hughton appointed permanent manager of Newcastle United
0,"Veterans Say Goodbye, and Rising Star Emerges"
0,Christmas Island preparing for New Year
0,Jonathan Ross announces departure from BBC
1,Hear A Clip Of Good Charlotte's Comeback Song
1,These DIY Fruit Waters Will Make You Feel Amazing
0,Never Mind What It Costs. Can I Get 70 % Off?
0,Google prepares to launch WiFi service
0,Saab Moves to Separate Itself From G.M.
0,Cattle Rustling Plagues Ranchers
0,Cool front to bring lasting relief for Texas
0,A Plant That Thrives When Used as a Toilet
1,"Do You Know These Classic ""Star Wars"" Characters"
0,"Swiss cabinet reorganised, Finance Minister in coma"
1,Can You Get A Perfect Score On This California Quiz
0,French Open: Stosur and Schiavone to compete in women's final; Nadal to meet Soderling in men's final
0,Coup in Madagascar; opposition leader backs army
1,19 Beautiful Ways To Use Sampaguita Flowers In Your Wedding
0,Hotel quarantined after anthrax scare in US state of Michigan
0,England beat India in one-day cricket series opener
1,14 Couples Who Are Definitely Breaking Up
0,A Mexican Tradition Runs on Pageantry and Faith
0,Maya Moore Helps UConn Roll Past DePaul
0,Illinois budget cuts to close historic sites and parks
1,The Hardest Science Quiz You'll Take Today
1,You Could Be Entitled To $25 If You Bought Starkist Tuna In The Past Six Years
1,An Investigation Into The Bracelet That's Been Stuck On Kylie Jenner's Wrist For Years
0,Obama Seeks Vastly Expanded Afghan Force to Help Stabilize the Nation
0,George and Laura Bush introduce 2008 White House egg roll
0,A Choice for Drug Czar
1,These Jaw-Dropping Halloween Costumes Are For Kids In Wheelchairs
1,This Crossword Is For Lovers Of Basketball And In-N-Out Burgers
1,"19 Pictures That Will Make You Say ""Seriously?"""
1,17 Gifts Every ShondaLand Fan Will Love
0,Bobby Charlton launches anti-landmine campaign
0,Death toll rises to eleven in K2 mountain avalanche
0,Nigel Lythgoe to return as executive producer of 'American Idol'
0,"On a Map of Georgia, Old Words Start a New Rush for Tourists"
0,"As Indian Outsourcing Changed, Satyam Hesitated"
1,The Struggles Of Being Twins
1,26 Things You'll Only Understand If You're The Oldest Child
1,This One Question Will Tell You If You Are A Good Driver Or Not
1,Guess Which Fictional Character This Person Thinks They Look Like
1,42 Yahoo Questions That Will Make You Nervous For The Future Of Our Planet
1,15 Things People Are 100% Sure About Until They Have Kids
0,"David Rohde, Times Reporter, Escapes Taliban After 7 Months"
1,We Know Where You're Going To Meet The Love Of Your Life
0,Surveillance Effort Draws Civil Liberties Concern
0,Sarkozy Envisions Urban Regeneration for Paris and Suburbs
0,Miami of Ohio and Boston College advance to 2010 NCAA men's ice hockey Frozen Four
0,Fifth Expo Gastronomía finishes in Caracas
1,24 Struggles People Who Don't Eat Constantly Will Never Understand
1,Is This A Jessica Or Ashlee Simpson Lyric
1,We Asked People What Their Self-Care Routines Are
0,Brazilian Police Arrest Dozens in Drug Rings
1,Which Sign Should You Date Based On Your Favourite Metal
1,"20 Times ""Bones"" Got Way, Way Too Real"
1,25 Gifts For The Ultimate Wine Lover In Your Life
1,3 Cooking Hacks To Make Your Life Easier
1,Here's How To Make Spinach Artichoke Garlic Bread
0,U.A.W. Members Easily Ratify G.M. Concessions
0,"29 Taliban Insurgents Killed, Coalition Says"
0,Utah Governor Chosen as Ambassador to China
0,The end of an era for Winfrey
0,Two politicians jailed for life over Rwandan genocide
0,Bartali-Coppi Rivalry Still Stirs Passion at the Giro
1,I Did 8 Exercise Videos In One Day And Barely Survived
0,"Maliki Pushes for Election Gains, Despite Fears"
0,"With arrival of rainy season, perennial scramble in Zimbabwe for seed, fertilizer"
0,G20 protester dies after collapsing
0,"Man remanded in custody after allegedly spraying urine on goods in Gloucestershire, UK"
1,"28 Reasons Ross Geller Is Actually The Best Character On ""Friends"""
0,British Newspaper Says It Caught Lords Offering to Lobby for a Fee
1,Celebrity Halloween Costumes: 2015 Edition
1,"How Would You Die On ""Scream Queens"""
0,"File-Sharing Site Violated Copyright, Court Says"
1,People Try Holiday-Themed Cocktails
0,"After Stimulus Package, Pentagon Officials Are Preparing to Pare Back"
1,"The Goddam Internet Did It Again With This Lip-Dub Of Olivia From ""The Bachelor"""
1,What's The Meanest Thing You've Ever Done To Your Sibling
0,Fiji fully suspended from the Commonwealth after failure to call election
0,Spanish Prime Minster condemns killing of Spanish councillor
1,Kelly Ripa Got Her Walk Of Fame Star And Everything About It Was Adorable
0,Cellphone Makers Hope for a Blockbuster Summer
1,17 Outrageously Cozy Throws To Snuggle Up With
0,"NASCAR: Edwards wins O'Reilly Auto Parts Challenge, Brad Keselowski clinches Nationwide Series"
1,In An Alternate Universe What Does Your Celebrity Thanksgiving Look Like
0,Warren Buffett and the Rating Agencies
0,"Partnerships Based on Service, Not Size"
0,"Natural Gas, Suddenly Abundant, Is Cheaper"
1,Millions Of People Are Obsessed With This Video Of A Mom Getting Her 4 Kids Ready
0,Fifteen receive US Presidential Medal of Freedom
1,26 Ingenious Products That Will Literally Light Up Your Life
0,Oil prices reach six-month high
1,23 Things Parents Said That Sounded Wildly Inappropriate Out Of Context
0,"Apple to give free cases, refunds to iPhone 4 owners"
0,Apple executive leaves company after iPhone 4 antenna issues
1,26 Times Taylor Swift Was You AF
0,US House approves $1.17 billion in Amtrak funding
0,Iran Stepping Up Effort to Quell Election Protest
1,18 Things That Are Way Too Real For People Who Stay Up Late
0,U.S. Women Face Challenge of 2 Olympic Figure Skating Spots
1,Portraits Of Cats Shaking Themselves Clean Is All You Need To See Today
0,Bombs Kill 8 in Baghdad as Shiite Pilgrims Return
0,Galatasaray clinch 17th Turkish title
1,Christmas Vs. Jewish Christmas: Which Will Win
1,17 Questions Twins Are Sick Of Answering
1,Read This If You Just Got An iPhone For Christmas
1,Which Luke Skywalker Are You
0,"Clashes in Nigeria kill hundreds, troops on alert"
1,For Anyone Who's Had A Huge Fight With Family Over Data
0,Child virus outbreak reaches Beijing
1,Here's How To Make Pumpkin Spice Mini Cookie Pies
1,21 Surprising Confessions From People Who Got Back With Their Exes
1,Which Horror Movie Villain Are You
0,First fifty-star United States flag up for sale
1,17 Women Whose Pin-Up Hair And Makeup Will Make You Want To Turn Back Time
0,"Boeing Expects Layoffs to Total 10,000 in 2009"
0,BSkyB director joins Setanta
0,Poll of 100 million votes names new Seven Wonders of the World
1,Women Got Transformed Into Telenovela Stars And Looked Dramatic AF
1,Can You Identify The Iconic Video Game Character From Just A Color Scheme
1,Meet The Inspiring Plus-Size Pole Dancer
1,"Kesha Has A New Band Called ""Yeast Infection,"" So"
0,World's most-spammed man
1,The 21 Most Brooklyn Things That Have Ever Happened
1,Can You Identify The Drink When Out Of Its Bottle
1,Jake Gyllenhaal Once Wrote A Letter To KFC To Bring Back Chicken Littles
0,US House of Representatives passes universal health care bill
1,We Know Your Zodiac Sign Based On Your Favorite Songs
1,Show Us Your Geeky-Inspired Tattoos
0,Taliban Truce Seems in Flux in Pakistan
0,Russian government homosexuality position leads to NYC Russian vodka boycott
1,Watch This Flower Girl Absolutely School Her Dad On Weddings
1,9 Perks Of Having Big Hair
1,Candy Corn Arranged To Look Like Actual Corn May Ruin You
0,Cheney Says Obama Has Increased Risks
0,President Bush may veto amendment that bans detainee mistreatment
0,Matsuzaka Sends Cuba Into Unfamiliar Territory
1,"A Full Breakdown Of The Long Feud Involving Amber Rose, Kanye West, And The Kardashians"
1,Which New Pop Singer Should You Obsess Over
0,Canadian judge strikes down marijuana possession laws as unconstitutional
0,Iraqi Officials Expect Moves Amid Inquiry
0,Gentle Questioning for U.N. Nominee
1,"Jessie J Sang Little Mermaid's ""Part Of Your World"" And It's Insane"
0,Dalai Lama Calls for Autonomy as Only Solution for Tibet
0,World University Games 2007 opened in Turin
0,F.B.I. and S.E.C. Probe Missing Fund Manager
0,At least 50 killed in clashes in Guinea
0,South Africa Bars Dalai Lama From a Peace Conference
0,China names its new head coach for swimming
1,Were You More Selena Gomez Or Kendall Jenner In 2015
0,New Board Struggles to Keep Satyam Afloat
0,Australia's million-dollar-a-month Nauru detention centre for two refugees
1,This Trick Finally Fixes Those God Awful Hanger Straps
0,U.S. force-feeding Guantanamo hunger strikers
0,"Obama Bans Gimmicks, and Deficit Will Rise"
0,Canada denies visa for Africa's top biosafety negotiator
1,How Ethan Embry Staged His Unlikely Comeback
0,How Three Mutual Funds Steered Away From the Cliff
0,Cargo plane crash in Sudan leaves seven dead with one survivor
1,5 Reasons Why The Lawsuit Against Taylor Swift Makes No Sense
0,"Thirteen die in Cumbria, United Kingdom, after series of shootings"
0,Several injured at campground in Maine as storm topples trees
0,Fiji's President abrogates constitution
0,Breeding Penguin Couples Stay Close in a Crowd
0,"Stunning Spain and Soccer World, U.S. Advances to Final"
1,Which Dystopian Future Do You Actually Belong In
0,Counting continues for Nepal's Constituent Assembly elections
0,3 Chief Executives of Indian Company Jailed in Fraud Case
0,Dam removal proposal for Klamath River
0,Ray Nagin re-elected New Orleans mayor
1,These GIFs Of Chris Evans Pretending He Can't Do A Push-Up Are So Important
1,Someone Just Made A Desk That Allows You To Sleep Comfortably At Work
0,Foxconn under pressure after tenth employee suicide this year
1,39 Songs You Need In Your Life This January
1,This Guy Drops His Phone In The Toilet Has Worst Day Ever
0,"India, Pakistan begin next round of talks"
1,"Which ""Family Guy"" Moment Makes You Laugh Every Time"
0,"Large gas main explodes in San Bruno, California neighborhood"
0,50 dead after ferry in Myanmar capsizes
1,We Know Your Favorite Smiley Emoji Based On Your Birth Month
0,New top-level domain names created
1,23 Beaches You Won't Believe Actually Exist In India
0,Australian election debate debacle
1,Social Media Vs. Real Life
0,UBS Open to Settling I.R.S. Tax Case
0,Runways 'destroyed' at Libya’s Benina International Airport
1,23 Of The World's Greatest Cookies
1,18 Of The Most WTF Photoshop Fails Of 2015
0,10 billionth song downloaded from Apple's iTunes Store
1,23 Photos People With Straight Hair Will Never Understand
1,You Will Go Nuts Trying To Find The Poop Emoji In These Cupcakes
0,Heavy snow fall disrupts UK transportation and communications
1,People Read The Craziest Shit Grandmas Have Ever Said
0,British foreign secretary: 'President Mugabe persists in his ambition to steal the election'
0,16 Held in Coup Effort in Equatorial Guinea
1,25 Ridiculously Romantic Moments That Made Us Cry In 2015
1,Justin Bieber's New Purple Hair In Six Instagram Photos
1,This Adorable Pig Looks Like A Sheep And Is As Tame As A Dog
1,Ryan Reynolds Flew Halfway Across The World To See Blake Lively For A Day
0,Honda demonstrates mind-reading robotic technology
0,UK government stops compulsory testing of fourteen-year-olds
1,20 Badass Tattoos Inspired By Health And Wellness
0,"Amid Floods, Brazilian Town Wades On"
0,Fire Ravages Renowned Building in Beijing
1,This Adorable Polar Bear Cub Sleeping Is All Of Us In The Morning
0,G.M. and Union Reach Deal on Contract Changes
0,"Bomber Hits Checkpoint in Pakistan, Killing 20"
1,12 Bizarre Christmas Traditions From Around The World
0,Effort to Regulate Salt Angers German Bakers
1,19 Things That Prove Being Beautiful Can Be Scary
0,Climate Research That Might Not Help
1,"Will Ferrell Hilariously Acted Like A Cat For His ""SNL"" Audition"
0,"From Arctic Soil, Fossils of a Goliath That Ruled the Jurassic Seas"
1,The I Can't Escape Pumpkin Spice Puzzle
0,Stock markets worldwide continue to fall
1,"Are You Karen Or Ivy From ""Smash"""
0,3 Lawmakers Will Return Money Tied to Lobbyist
0,Retired Russian policeman charged in journalist Anna Politkovskaya’s murder
1,Are You Brave Enough To Date A Werewolf
1,19 Signs You've Worked In Retail For Too Damn Long
0,"For Jamaica, 2012 Report on Gender Equality and Development focuses on men"
1,If Young Adult Book Titles Were Honest
1,These Dads Working Out With Their Babies Prove That Fitness Is Forever
0,Former Taiwanese President Chen Shui-bian detained
0,Pelé cries as his son admits to marijuana addiction
1,21 Useful Things That Will Actually Organize Your Closet
1,19 Times Haggis Was The Fucking Worst
1,"This Costume Competition Proves That ""Simpsons"" Fans Are The Best In The World"
1,"27 Words Only ""Office"" Fans Will Really Understand"
1,The Danger Of True Stories Becoming Quirky Indie Dramedies
0,Manhunt on for gay bar attacker in Massachusetts
1,Jessica Chastain Has Communed With Ghosts
0,Britain Investigates an A.I.G. Unit in London
1,We Know Your Zodiac Sign Based On Which WikiHow Page You Choose
1,12 People Who Are Going To Have A Really Hard Time Doing Their Job In That Costume
1,"81 Thoughts I Had During The ""American Horror Story: Hotel"" Premiere"
1,36 Things You Probably Didn't Know About Nando's
0,2 Adults Slain Outside Norwegian School
1,11 Podcast Episodes That *Might* Help You Get Your Shit Together
0,"Humpback whale found dead in River Thames, England"
1,23 Things All Sisters Who Went To The Same School Know
1,13 Cute And Easy Ways To Style Natural Hair For A Party
1,The 61 Best Teacher Memes On The Internet
0,Washington Post Names 2 Managing Editors
0,"Bad Economy Leads Patients To Put Off Surgery, or Rush It"
0,Gallery seeks Control themed mail art for exhibit
1,North West Is Sick Of Her Mom Taking Pictures Of Her
0,"Time magazine's 2006 Person of the Year is ""you"""
0,"Explosions hit waterfront in New Orleans, Louisiana"
1,Anne Hathaway Comes To Jennifer Lawrence's Defense About That Phone Scolding Incident
1,The Winners And Losers Of Asian Representation In Hollywood In 2015
0,Four miners trapped in Ecuador mine
0,Thain Resigns Amid Losses at Bank of America
0,"China enacts historic ""anti-secession"" law"
1,This Couple Had The Craziest Wedding Crasher: The President
0,"Four people die after contracting H1N1 swine flu virus in West Midlands, England"
0,Two people die in bus crash in North Yorkshire
1,17 Things To Do In London If You Don't Drink
0,Shuttle Landing Delayed
1,21 Gifts For People Who Just Really Love Pugs
1,Which Bollywood Era Do You Belong To
0,100 participate in Zagreb Pride
0,Mrs. Hockey Colleen Howe is laid to rest
1,"Game Of Thrones Map Magically Materializes On Coffee Shop Bench, White Walker Apocalypse Is Nigh"
0,Sense of Triumph Eludes Israelis Near Gaza Border
1,21 Things All Former Scottish Underage Drinkers Will Remember
0,Ralph Nader enters US presidential race as independent
1,How Many Of These British Desserts Have You Tried
0,Former science director sues Texas over intelligent design e-mail
1,42 Things You'll Understand If Your Life Is Literally A Sitcom
0,English court jails policeman over insurance fraud
0,"Sea lions take over dock at Moss Landing, California"
0,Retrial Ordered in Killing of a Russian Journalist
1,"Here's How To Start Running, Stick With It, And Not Totally Hate It"
1,19 Times Contouring Got Completely Out Of Control
1,21 Reasons Minnesota Is Totally Overrated
0,"New Jersey governor calls television show ""Jersey Shore"" negative"
0,S.E.C. Seeks to Limit Stock Trades by Its Workers
1,39 Pictures For Anyone Who Is Just Sad
0,Madagascar's leader Andry Rajoelina 'will not run in polls'
1,Americans Guess German Curse Words
0,England's historic Weston-super-Mare Grand Pier destroyed by fire
0,Luke Harangody Decides to Return to Notre Dame
0,U.S. Is Pressed to Add Billions to Bailouts
1,13 Awards Amy Poehler's Definitely Earned
1,13 Photographs Of Teens' Bedrooms That'll Show You How They Live
1,"16 Things Every ""Star Wars"" Fan Needs For A Successful Christmas"
1,29 Insanely Delicious Indian Recipes You Need To Try
0,Obama to suspend Arctic oil drilling
1,Which Made-Up Award Would You Be Nominated For
0,Stampede at rally in Kenya kills at least five; dozens wounded
0,G.O.P. Debate: A Broader Party or a Purer One?
